Tipo,Qtd Chaves,Altura,Altura Esperada
BST,2232,23,46
BST,2232,23,46
BST,2232,24,46
BST,2232,23,46
BST,2232,25,46
BST,2232,26,46
BST,2232,25,46
BST,2232,22,46
BST,2232,22,46
BST,2232,23,46
BST,2232,23,46
BST,2232,25,46
BST,2232,22,46
BST,2232,24,46
BST,2232,25,46
BST,2232,24,46
BST,2232,23,46
BST,2232,24,46
BST,2232,22,46
BST,2232,22,46
BST,2232,24,46
BST,2232,27,46
BST,2232,25,46
BST,2232,22,46
BST,2232,30,46
BST,2232,24,46
BST,2232,25,46
BST,2232,24,46
BST,2232,24,46
BST,2232,26,46
BST,2232,25,46
BST,2232,22,46
BST,2232,27,46
BST,2232,27,46
BST,2232,26,46
BST,2232,28,46
BST,2232,21,46
BST,2232,21,46
BST,2232,21,46
BST,2232,20,46
BST,2232,27,46
BST,2232,24,46
BST,2232,25,46
BST,2232,28,46
BST,2232,22,46
BST,2232,26,46
BST,2232,23,46
BST,2232,25,46
BST,2232,26,46
BST,2232,22,46
BST,2232,21,46
BST,2232,24,46
BST,2232,26,46
BST,2232,27,46
BST,2232,21,46
BST,2232,25,46
BST,2232,20,46
BST,2232,26,46
BST,2232,23,46
BST,2232,21,46
BST,3151,25,48
BST,3151,27,48
BST,3151,27,48
BST,3151,20,48
BST,3151,26,48
BST,3151,26,48
BST,3151,26,48
BST,3151,27,48
BST,3151,24,48
BST,3151,23,48
BST,3151,26,48
BST,3151,24,48
BST,3151,23,48
BST,3151,25,48
BST,3151,27,48
BST,3151,28,48
BST,3151,26,48
BST,3151,24,48
BST,3151,26,48
BST,3151,26,48
BST,3151,27,48
BST,3151,22,48
BST,3151,27,48
BST,3151,29,48
BST,3151,25,48
BST,3151,26,48
BST,3151,25,48
BST,3151,31,48
BST,3151,24,48
BST,3151,25,48
BST,3151,31,48
BST,3151,25,48
BST,3151,26,48
BST,3151,23,48
BST,3151,25,48
BST,3151,26,48
BST,3151,25,48
BST,3151,25,48
BST,3151,28,48
BST,3151,24,48
BST,3151,26,48
BST,3151,27,48
BST,3151,27,48
BST,3151,24,48
BST,3151,23,48
BST,3151,29,48
BST,3151,26,48
BST,3151,27,48
BST,3151,30,48
BST,3151,27,48
BST,3151,22,48
BST,3151,26,48
BST,3151,27,48
BST,3151,23,48
BST,3151,26,48
BST,3151,31,48
BST,3151,23,48
BST,3151,32,48
BST,3151,24,48
BST,3151,24,48
BST,3151,26,48
BST,3151,24,48
BST,3151,23,48
BST,3151,24,48
BST,3151,24,48
BST,3151,28,48
BST,3151,25,48
BST,3151,24,48
BST,3151,26,48
BST,3151,24,48
BST,3151,23,48
BST,3151,26,48
BST,3151,24,48
BST,3151,26,48
BST,3151,24,48
BST,3151,25,48
BST,3151,27,48
BST,3151,23,48
BST,3151,24,48
BST,3151,24,48
BST,3151,27,48
BST,3151,27,48
BST,3151,25,48
BST,3151,24,48
BST,3151,24,48
BST,3151,28,48
BST,3151,25,48
BST,3151,25,48
BST,3151,25,48
BST,3151,26,48
BST,3151,26,48
BST,3151,23,48
BST,3151,26,48
BST,3151,27,48
BST,3151,25,48
BST,3151,22,48
BST,3151,27,48
BST,3151,26,48
BST,3151,25,48
BST,3151,24,48
BST,230,16,31
BST,230,15,31
BST,230,18,31
BST,230,15,31
BST,230,15,31
BST,230,15,31
BST,230,16,31
BST,230,14,31
BST,230,12,31
BST,230,13,31
BST,230,15,31
BST,230,14,31
BST,230,17,31
BST,230,16,31
BST,230,21,31
BST,230,13,31
BST,230,14,31
BST,230,16,31
BST,230,14,31
BST,230,14,31
BST,230,17,31
BST,230,17,31
BST,230,15,31
BST,230,15,31
BST,230,15,31
BST,230,16,31
BST,230,17,31
BST,230,14,31
BST,230,16,31
BST,230,19,31
BST,230,15,31
BST,230,16,31
BST,230,15,31
BST,230,16,31
BST,230,15,31
BST,230,16,31
BST,230,15,31
BST,230,17,31
BST,230,20,31
BST,230,14,31
BST,230,18,31
BST,230,13,31
BST,230,14,31
BST,230,15,31
BST,230,19,31
BST,230,14,31
BST,230,16,31
BST,230,17,31
BST,230,17,31
BST,230,15,31
BST,230,15,31
BST,230,15,31
BST,230,14,31
BST,230,13,31
BST,230,15,31
BST,230,15,31
BST,230,16,31
BST,230,15,31
BST,230,15,31
BST,230,13,31
BST,230,16,31
BST,230,14,31
BST,230,18,31
BST,230,16,31
BST,230,19,31
BST,230,17,31
BST,230,16,31
BST,230,18,31
BST,230,15,31
BST,230,20,31
BST,230,14,31
BST,230,14,31
BST,230,13,31
BST,230,16,31
BST,230,18,31
BST,230,16,31
BST,230,15,31
BST,230,13,31
BST,230,15,31
BST,230,16,31
BST,230,14,31
BST,230,17,31
BST,230,13,31
BST,230,14,31
BST,230,15,31
BST,230,17,31
BST,230,13,31
BST,230,20,31
BST,230,16,31
BST,230,15,31
BST,230,15,31
BST,230,15,31
BST,230,15,31
BST,230,15,31
BST,230,17,31
BST,230,13,31
BST,230,17,31
BST,230,14,31
BST,230,14,31
BST,230,14,31
BST,761,20,39
BST,761,20,39
BST,761,19,39
BST,761,22,39
BST,761,18,39
BST,761,18,39
BST,761,19,39
BST,761,24,39
BST,761,21,39
BST,761,20,39
BST,761,20,39
BST,761,17,39
BST,761,21,39
BST,761,19,39
BST,761,21,39
BST,761,19,39
BST,761,20,39
BST,761,20,39
BST,761,19,39
BST,761,17,39
BST,761,21,39
BST,761,18,39
BST,761,20,39
BST,761,21,39
BST,761,23,39
BST,761,18,39
BST,761,19,39
BST,761,20,39
BST,761,23,39
BST,761,19,39
BST,761,21,39
BST,761,20,39
BST,761,19,39
BST,761,22,39
BST,761,17,39
BST,761,20,39
BST,761,21,39
BST,761,23,39
BST,761,22,39
BST,761,20,39
BST,761,20,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,18,39
BST,761,25,39
BST,761,20,39
BST,761,20,39
BST,761,16,39
BST,761,20,39
BST,761,21,39
BST,761,18,39
BST,761,18,39
BST,761,17,39
BST,761,20,39
BST,761,20,39
BST,761,19,39
BST,761,22,39
BST,761,17,39
BST,761,19,39
BST,761,22,39
BST,761,22,39
BST,761,19,39
BST,761,17,39
BST,761,20,39
BST,761,18,39
BST,761,18,39
BST,761,22,39
BST,761,22,39
BST,761,21,39
BST,761,18,39
BST,761,19,39
BST,761,18,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,22,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,22,39
BST,761,20,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,19,39
BST,761,18,39
BST,761,18,39
BST,761,21,39
BST,761,19,39
BST,761,22,39
BST,761,21,39
BST,761,20,39
BST,761,21,39
BST,761,22,39
BST,761,19,39
BST,761,24,39
BST,761,21,39
BST,4562,26,50
BST,4562,30,50
BST,4562,28,50
BST,4562,27,50
BST,4562,26,50
BST,4562,26,50
BST,4562,28,50
BST,4562,30,50
BST,4562,27,50
BST,4562,29,50
BST,4562,25,50
BST,4562,26,50
BST,4562,31,50
BST,4562,27,50
BST,4562,29,50
BST,4562,26,50
BST,4562,28,50
BST,4562,31,50
BST,4562,26,50
BST,4562,29,50
BST,4562,26,50
BST,4562,26,50
BST,4562,25,50
BST,4562,26,50
BST,4562,31,50
BST,4562,30,50
BST,4562,25,50
BST,4562,27,50
BST,4562,29,50
BST,4562,27,50
BST,4562,25,50
BST,4562,28,50
BST,4562,27,50
BST,4562,25,50
BST,4562,25,50
BST,4562,25,50
BST,4562,29,50
BST,4562,23,50
BST,4562,32,50
BST,4562,25,50
BST,4562,25,50
BST,4562,25,50
BST,4562,27,50
BST,4562,24,50
BST,4562,24,50
BST,4562,28,50
BST,4562,27,50
BST,4562,27,50
BST,4562,31,50
BST,4562,27,50
BST,4562,25,50
BST,4562,25,50
BST,4562,27,50
BST,4562,26,50
BST,4562,27,50
BST,4562,27,50
BST,4562,29,50
BST,4562,24,50
BST,4562,24,50
BST,4562,29,50
BST,4562,28,50
BST,4562,25,50
BST,4562,25,50
BST,4562,28,50
BST,4562,26,50
BST,4562,24,50
BST,4562,25,50
BST,4562,29,50
BST,4562,26,50
BST,4562,26,50
BST,4562,27,50
BST,4562,29,50
BST,4562,26,50
BST,4562,26,50
BST,4562,25,50
BST,4562,26,50
BST,4562,25,50
BST,4562,27,50
BST,4562,29,50
BST,4562,24,50
BST,4562,23,50
BST,4562,25,50
BST,4562,29,50
BST,4562,30,50
BST,4562,25,50
BST,4562,25,50
BST,4562,27,50
BST,4562,26,50
BST,4562,29,50
BST,4562,26,50
BST,4562,30,50
BST,4562,28,50
BST,4562,24,50
BST,4562,25,50
BST,4562,28,50
BST,4562,27,50
BST,4562,29,50
BST,4562,27,50
BST,4562,26,50
BST,4562,23,50
BST,3732,24,49
BST,3732,26,49
BST,3732,25,49
BST,3732,25,49
BST,3732,23,49
BST,3732,23,49
BST,3732,24,49
BST,3732,26,49
BST,3732,26,49
BST,3732,24,49
BST,3732,29,49
BST,3732,25,49
BST,3732,28,49
BST,3732,29,49
BST,3732,27,49
BST,3732,26,49
BST,3732,24,49
BST,3732,27,49
BST,3732,29,49
BST,3732,26,49
BST,3732,25,49
BST,3732,25,49
BST,3732,26,49
BST,3732,27,49
BST,3732,24,49
BST,3732,26,49
BST,3732,32,49
BST,3732,27,49
BST,3732,26,49
BST,3732,27,49
BST,3732,25,49
BST,3732,24,49
BST,3732,26,49
BST,3732,26,49
BST,3732,25,49
BST,3732,26,49
BST,3732,26,49
BST,3732,28,49
BST,3732,26,49
BST,3732,25,49
BST,3732,25,49
BST,3732,27,49
BST,3732,24,49
BST,3732,28,49
BST,3732,24,49
BST,3732,26,49
BST,3732,27,49
BST,3732,27,49
BST,3732,27,49
BST,3732,27,49
BST,3732,33,49
BST,3732,29,49
BST,3732,25,49
BST,3732,24,49
BST,3732,21,49
BST,3732,29,49
BST,3732,22,49
BST,3732,22,49
BST,3732,32,49
BST,3732,26,49
BST,3732,24,49
BST,3732,28,49
BST,3732,25,49
BST,3732,24,49
BST,3732,26,49
BST,3732,25,49
BST,3732,24,49
BST,3732,28,49
BST,3732,24,49
BST,3732,27,49
BST,3732,27,49
BST,3732,25,49
BST,3732,24,49
BST,3732,27,49
BST,3732,28,49
BST,3732,24,49
BST,3732,27,49
BST,3732,27,49
BST,3732,23,49
BST,3732,26,49
BST,3732,28,49
BST,3732,26,49
BST,3732,27,49
BST,3732,27,49
BST,3732,24,49
BST,3732,26,49
BST,3732,26,49
BST,3732,25,49
BST,3732,28,49
BST,3732,27,49
BST,3732,23,49
BST,3732,26,49
BST,3732,28,49
BST,3732,27,49
BST,3732,25,49
BST,3732,25,49
BST,3732,25,49
BST,3732,27,49
BST,3732,27,49
BST,3732,29,49
BST,3640,24,49
BST,3640,25,49
BST,3640,27,49
BST,3640,27,49
BST,3640,24,49
BST,3640,27,49
BST,3640,27,49
BST,3640,29,49
BST,3640,25,49
BST,3640,26,49
BST,3640,25,49
BST,3640,31,49
BST,3640,28,49
BST,3640,24,49
BST,3640,24,49
BST,3640,24,49
BST,3640,26,49
BST,3640,25,49
BST,3640,25,49
BST,3640,25,49
BST,3640,28,49
BST,3640,25,49
BST,3640,25,49
BST,3640,25,49
BST,3640,28,49
BST,3640,26,49
BST,3640,27,49
BST,3640,26,49
BST,3640,26,49
BST,3640,27,49
BST,3640,25,49
BST,3640,27,49
BST,3640,27,49
BST,3640,24,49
BST,3640,30,49
BST,3640,29,49
BST,3640,25,49
BST,3640,25,49
BST,3640,25,49
BST,3640,27,49
BST,3640,25,49
BST,3640,28,49
BST,3640,24,49
BST,3640,26,49
BST,3640,29,49
BST,3640,29,49
BST,3640,29,49
BST,3640,26,49
BST,3640,26,49
BST,3640,27,49
BST,3640,25,49
BST,3640,26,49
BST,3640,27,49
BST,3640,27,49
BST,3640,27,49
BST,3640,24,49
BST,3640,32,49
BST,3640,28,49
BST,3640,27,49
BST,3640,25,49
BST,3640,30,49
BST,3640,27,49
BST,3640,24,49
BST,3640,26,49
BST,3640,25,49
BST,3640,22,49
BST,3640,29,49
BST,3640,28,49
BST,3640,30,49
BST,3640,24,49
BST,3640,27,49
BST,3640,25,49
BST,3640,25,49
BST,3640,28,49
BST,3640,26,49
BST,3640,27,49
BST,3640,26,49
BST,3640,25,49
BST,3640,32,49
BST,3640,28,49
BST,3640,26,49
BST,3640,25,49
BST,3640,25,49
BST,3640,26,49
BST,3640,26,49
BST,3640,25,49
BST,3640,28,49
BST,3640,24,49
BST,3640,28,49
BST,3640,24,49
BST,3640,28,49
BST,3640,24,49
BST,3640,28,49
BST,3640,26,49
BST,3640,29,49
BST,3640,27,49
BST,3640,24,49
BST,3640,25,49
BST,3640,25,49
BST,3640,29,49
BST,793,18,39
BST,793,19,39
BST,793,17,39
BST,793,20,39
BST,793,17,39
BST,793,21,39
BST,793,20,39
BST,793,21,39
BST,793,20,39
BST,793,20,39
BST,793,18,39
BST,793,20,39
BST,793,22,39
BST,793,20,39
BST,793,21,39
BST,793,19,39
BST,793,19,39
BST,793,18,39
BST,793,20,39
BST,793,19,39
BST,793,18,39
BST,793,23,39
BST,793,23,39
BST,793,18,39
BST,793,19,39
BST,793,20,39
BST,793,20,39
BST,793,22,39
BST,793,22,39
BST,793,21,39
BST,793,20,39
BST,793,20,39
BST,793,22,39
BST,793,21,39
BST,793,27,39
BST,793,21,39
BST,793,20,39
BST,793,20,39
BST,793,20,39
BST,793,21,39
BST,793,23,39
BST,793,21,39
BST,793,22,39
BST,793,20,39
BST,793,18,39
BST,793,20,39
BST,793,19,39
BST,793,18,39
BST,793,21,39
BST,793,19,39
BST,793,19,39
BST,793,20,39
BST,793,20,39
BST,793,22,39
BST,793,20,39
BST,793,23,39
BST,793,22,39
BST,793,22,39
BST,793,20,39
BST,793,20,39
BST,793,18,39
BST,793,20,39
BST,793,19,39
BST,793,18,39
BST,793,23,39
BST,793,21,39
BST,793,20,39
BST,793,21,39
BST,793,21,39
BST,793,17,39
BST,793,19,39
BST,793,20,39
BST,793,22,39
BST,793,19,39
BST,793,20,39
BST,793,20,39
BST,793,21,39
BST,793,22,39
BST,793,22,39
BST,793,18,39
BST,793,18,39
BST,793,21,39
BST,793,20,39
BST,793,23,39
BST,793,22,39
BST,793,19,39
BST,793,20,39
BST,793,19,39
BST,793,20,39
BST,793,19,39
BST,793,22,39
BST,793,21,39
BST,793,19,39
BST,793,23,39
BST,793,21,39
BST,793,18,39
BST,793,22,39
BST,793,20,39
BST,793,21,39
BST,793,22,39
BST,1303,22,42
BST,1303,25,42
BST,1303,20,42
BST,1303,21,42
BST,1303,20,42
BST,1303,20,42
BST,1303,20,42
BST,1303,26,42
BST,1303,23,42
BST,1303,21,42
BST,1303,24,42
BST,1303,21,42
BST,1303,23,42
BST,1303,24,42
BST,1303,21,42
BST,1303,22,42
BST,1303,20,42
BST,1303,23,42
BST,1303,23,42
BST,1303,19,42
BST,1303,20,42
BST,1303,25,42
BST,1303,21,42
BST,1303,23,42
BST,1303,22,42
BST,1303,24,42
BST,1303,23,42
BST,1303,22,42
BST,1303,20,42
BST,1303,26,42
BST,1303,21,42
BST,1303,20,42
BST,1303,25,42
BST,1303,25,42
BST,1303,23,42
BST,1303,21,42
BST,1303,24,42
BST,1303,19,42
BST,1303,22,42
BST,1303,23,42
BST,1303,22,42
BST,1303,21,42
BST,1303,21,42
BST,1303,22,42
BST,1303,22,42
BST,1303,22,42
BST,1303,20,42
BST,1303,24,42
BST,1303,19,42
BST,1303,23,42
BST,1303,22,42
BST,1303,22,42
BST,1303,18,42
BST,1303,25,42
BST,1303,21,42
BST,1303,23,42
BST,1303,23,42
BST,1303,22,42
BST,1303,26,42
BST,1303,22,42
BST,1303,24,42
BST,1303,24,42
BST,1303,27,42
BST,1303,23,42
BST,1303,22,42
BST,1303,20,42
BST,1303,22,42
BST,1303,26,42
BST,1303,23,42
BST,1303,22,42
BST,1303,21,42
BST,1303,22,42
BST,1303,22,42
BST,1303,25,42
BST,1303,20,42
BST,1303,21,42
BST,1303,23,42
BST,1303,24,42
BST,1303,21,42
BST,1303,23,42
BST,1303,21,42
BST,1303,22,42
BST,1303,24,42
BST,1303,20,42
BST,1303,26,42
BST,1303,22,42
BST,1303,21,42
BST,1303,23,42
BST,1303,22,42
BST,1303,21,42
BST,1303,22,42
BST,1303,23,42
BST,1303,20,42
BST,1303,21,42
BST,1303,20,42
BST,1303,22,42
BST,1303,27,42
BST,1303,23,42
BST,1303,22,42
BST,1303,20,42
BST,6377,30,52
BST,6377,32,52
BST,6377,32,52
BST,6377,32,52
BST,6377,25,52
BST,6377,31,52
BST,6377,28,52
BST,6377,27,52
BST,6377,30,52
BST,6377,28,52
BST,6377,28,52
BST,6377,30,52
BST,6377,25,52
BST,6377,31,52
BST,6377,26,52
BST,6377,30,52
BST,6377,27,52
BST,6377,27,52
BST,6377,27,52
BST,6377,26,52
BST,6377,25,52
BST,6377,27,52
BST,6377,27,52
BST,6377,26,52
BST,6377,28,52
BST,6377,30,52
BST,6377,31,52
BST,6377,29,52
BST,6377,25,52
BST,6377,30,52
BST,6377,30,52
BST,6377,30,52
BST,6377,28,52
BST,6377,26,52
BST,6377,30,52
BST,6377,27,52
BST,6377,30,52
BST,6377,28,52
BST,6377,28,52
BST,6377,29,52
BST,6377,31,52
BST,6377,27,52
BST,6377,26,52
BST,6377,27,52
BST,6377,30,52
BST,6377,28,52
BST,6377,26,52
BST,6377,33,52
BST,6377,28,52
BST,6377,29,52
BST,6377,29,52
BST,6377,27,52
BST,6377,28,52
BST,6377,28,52
BST,6377,31,52
BST,6377,33,52
BST,6377,31,52
BST,6377,26,52
BST,6377,28,52
BST,6377,28,52
BST,6377,28,52
BST,6377,27,52
BST,6377,28,52
BST,6377,28,52
BST,6377,25,52
BST,6377,34,52
BST,6377,31,52
BST,6377,31,52
BST,6377,27,52
BST,6377,28,52
BST,6377,26,52
BST,6377,27,52
BST,6377,27,52
BST,6377,26,52
BST,6377,28,52
BST,6377,30,52
BST,6377,30,52
BST,6377,26,52
BST,6377,28,52
BST,6377,30,52
BST,6377,29,52
BST,6377,28,52
BST,6377,28,52
BST,6377,27,52
BST,6377,29,52
BST,6377,27,52
BST,6377,27,52
BST,6377,27,52
BST,6377,28,52
BST,6377,29,52
BST,6377,27,52
BST,6377,36,52
BST,6377,31,52
BST,6377,30,52
BST,6377,29,52
BST,6377,26,52
BST,6377,26,52
BST,6377,27,52
BST,6377,27,52
BST,6377,32,52
BST,836,20,39
BST,836,18,39
BST,836,26,39
BST,836,18,39
BST,836,21,39
BST,836,24,39
BST,836,24,39
BST,836,20,39
BST,836,22,39
BST,836,20,39
BST,836,23,39
BST,836,23,39
BST,836,23,39
BST,836,19,39
BST,836,22,39
BST,836,20,39
BST,836,20,39
BST,836,18,39
BST,836,20,39
BST,836,23,39
BST,836,20,39
BST,836,19,39
BST,836,21,39
BST,836,20,39
BST,836,23,39
BST,836,19,39
BST,836,25,39
BST,836,18,39
BST,836,20,39
BST,836,20,39
BST,836,18,39
BST,836,22,39
BST,836,17,39
BST,836,21,39
BST,836,24,39
BST,836,20,39
BST,836,21,39
BST,836,20,39
BST,836,21,39
BST,836,20,39
BST,836,19,39
BST,836,22,39
BST,836,18,39
BST,836,19,39
BST,836,19,39
BST,836,23,39
BST,836,20,39
BST,836,20,39
BST,836,21,39
BST,836,18,39
BST,836,20,39
BST,836,18,39
BST,836,18,39
BST,836,19,39
BST,836,21,39
BST,836,19,39
BST,836,19,39
BST,836,18,39
BST,836,20,39
BST,836,22,39
BST,836,20,39
BST,836,22,39
BST,836,18,39
BST,836,20,39
BST,836,21,39
BST,836,21,39
BST,836,20,39
BST,836,24,39
BST,836,19,39
BST,836,22,39
BST,836,24,39
BST,836,20,39
BST,836,20,39
BST,836,20,39
BST,836,22,39
BST,836,17,39
BST,836,22,39
BST,836,18,39
BST,836,21,39
BST,836,21,39
BST,836,21,39
BST,836,19,39
BST,836,20,39
BST,836,21,39
BST,836,20,39
BST,836,23,39
BST,836,19,39
BST,836,17,39
BST,836,23,39
BST,836,19,39
BST,836,20,39
BST,836,23,39
BST,836,17,39
BST,836,20,39
BST,836,18,39
BST,836,21,39
BST,836,19,39
BST,836,19,39
BST,836,19,39
BST,836,20,39
BST,5326,30,51
BST,5326,26,51
BST,5326,25,51
BST,5326,27,51
BST,5326,27,51
BST,5326,28,51
BST,5326,25,51
BST,5326,28,51
BST,5326,26,51
BST,5326,25,51
BST,5326,36,51
BST,5326,30,51
BST,5326,30,51
BST,5326,28,51
BST,5326,26,51
BST,5326,28,51
BST,5326,27,51
BST,5326,27,51
BST,5326,27,51
BST,5326,30,51
BST,5326,26,51
BST,5326,27,51
BST,5326,26,51
BST,5326,30,51
BST,5326,28,51
BST,5326,26,51
BST,5326,26,51
BST,5326,25,51
BST,5326,28,51
BST,5326,30,51
BST,5326,26,51
BST,5326,31,51
BST,5326,30,51
BST,5326,28,51
BST,5326,28,51
BST,5326,27,51
BST,5326,27,51
BST,5326,27,51
BST,5326,35,51
BST,5326,26,51
BST,5326,28,51
BST,5326,36,51
BST,5326,26,51
BST,5326,29,51
BST,5326,26,51
BST,5326,29,51
BST,5326,26,51
BST,5326,27,51
BST,5326,28,51
BST,5326,29,51
BST,5326,30,51
BST,5326,26,51
BST,5326,26,51
BST,5326,28,51
BST,5326,28,51
BST,5326,26,51
BST,5326,28,51
BST,5326,31,51
BST,5326,30,51
BST,5326,29,51
BST,5326,27,51
BST,5326,25,51
BST,5326,28,51
BST,5326,24,51
BST,5326,29,51
BST,5326,27,51
BST,5326,29,51
BST,5326,28,51
BST,5326,25,51
BST,5326,27,51
BST,5326,27,51
BST,5326,27,51
BST,5326,29,51
BST,5326,28,51
BST,5326,30,51
BST,5326,30,51
BST,5326,32,51
BST,5326,30,51
BST,5326,26,51
BST,5326,24,51
BST,5326,26,51
BST,5326,27,51
BST,5326,29,51
BST,5326,30,51
BST,5326,28,51
BST,5326,29,51
BST,5326,27,51
BST,5326,30,51
BST,5326,30,51
BST,5326,27,51
BST,5326,28,51
BST,5326,26,51
BST,5326,28,51
BST,5326,29,51
BST,5326,29,51
BST,5326,27,51
BST,5326,30,51
BST,5326,25,51
BST,5326,27,51
BST,5326,25,51
BST,4233,25,49
BST,4233,25,49
BST,4233,25,49
BST,4233,29,49
BST,4233,25,49
BST,4233,26,49
BST,4233,24,49
BST,4233,25,49
BST,4233,26,49
BST,4233,27,49
BST,4233,23,49
BST,4233,29,49
BST,4233,30,49
BST,4233,24,49
BST,4233,24,49
BST,4233,30,49
BST,4233,28,49
BST,4233,27,49
BST,4233,23,49
BST,4233,25,49
BST,4233,27,49
BST,4233,27,49
BST,4233,26,49
BST,4233,27,49
BST,4233,26,49
BST,4233,27,49
BST,4233,27,49
BST,4233,28,49
BST,4233,24,49
BST,4233,25,49
BST,4233,27,49
BST,4233,25,49
BST,4233,26,49
BST,4233,27,49
BST,4233,26,49
BST,4233,29,49
BST,4233,25,49
BST,4233,25,49
BST,4233,24,49
BST,4233,28,49
BST,4233,25,49
BST,4233,26,49
BST,4233,25,49
BST,4233,27,49
BST,4233,28,49
BST,4233,26,49
BST,4233,30,49
BST,4233,26,49
BST,4233,26,49
BST,4233,27,49
BST,4233,25,49
BST,4233,25,49
BST,4233,27,49
BST,4233,26,49
BST,4233,27,49
BST,4233,26,49
BST,4233,24,49
BST,4233,27,49
BST,4233,25,49
BST,4233,32,49
BST,4233,26,49
BST,4233,25,49
BST,4233,26,49
BST,4233,26,49
BST,4233,25,49
BST,4233,27,49
BST,4233,26,49
BST,4233,27,49
BST,4233,27,49
BST,4233,28,49
BST,4233,27,49
BST,4233,26,49
BST,4233,27,49
BST,4233,27,49
BST,4233,26,49
BST,4233,24,49
BST,4233,25,49
BST,4233,24,49
BST,4233,28,49
BST,4233,29,49
BST,4233,24,49
BST,4233,25,49
BST,4233,26,49
BST,4233,27,49
BST,4233,30,49
BST,4233,31,49
BST,4233,27,49
BST,4233,25,49
BST,4233,27,49
BST,4233,26,49
BST,4233,26,49
BST,4233,27,49
BST,4233,33,49
BST,4233,27,49
BST,4233,28,49
BST,4233,26,49
BST,4233,26,49
BST,4233,26,49
BST,4233,25,49
BST,4233,29,49
BST,4626,38,50
BST,4626,28,50
BST,4626,28,50
BST,4626,28,50
BST,4626,25,50
BST,4626,26,50
BST,4626,26,50
BST,4626,27,50
BST,4626,27,50
BST,4626,27,50
BST,4626,28,50
BST,4626,27,50
BST,4626,25,50
BST,4626,26,50
BST,4626,30,50
BST,4626,27,50
BST,4626,27,50
BST,4626,29,50
BST,4626,26,50
BST,4626,26,50
BST,4626,27,50
BST,4626,25,50
BST,4626,28,50
BST,4626,26,50
BST,4626,29,50
BST,4626,27,50
BST,4626,26,50
BST,4626,29,50
BST,4626,25,50
BST,4626,26,50
BST,4626,29,50
BST,4626,27,50
BST,4626,26,50
BST,4626,31,50
BST,4626,26,50
BST,4626,27,50
BST,4626,26,50
BST,4626,26,50
BST,4626,27,50
BST,4626,28,50
BST,4626,27,50
BST,4626,26,50
BST,4626,26,50
BST,4626,28,50
BST,4626,32,50
BST,4626,26,50
BST,4626,31,50
BST,4626,28,50
BST,4626,24,50
BST,4626,29,50
BST,4626,28,50
BST,4626,25,50
BST,4626,27,50
BST,4626,30,50
BST,4626,27,50
BST,4626,25,50
BST,4626,27,50
BST,4626,28,50
BST,4626,28,50
BST,4626,29,50
BST,4626,28,50
BST,4626,30,50
BST,4626,28,50
BST,4626,29,50
BST,4626,26,50
BST,4626,26,50
BST,4626,26,50
BST,4626,25,50
BST,4626,25,50
BST,4626,31,50
BST,4626,26,50
BST,4626,24,50
BST,4626,28,50
BST,4626,24,50
BST,4626,27,50
BST,4626,26,50
BST,4626,31,50
BST,4626,26,50
BST,4626,27,50
BST,4626,27,50
BST,4626,26,50
BST,4626,32,50
BST,4626,28,50
BST,4626,29,50
BST,4626,27,50
BST,4626,24,50
BST,4626,25,50
BST,4626,24,50
BST,4626,25,50
BST,4626,27,50
BST,4626,26,50
BST,4626,29,50
BST,4626,29,50
BST,4626,26,50
BST,4626,23,50
BST,4626,30,50
BST,4626,28,50
BST,4626,27,50
BST,4626,25,50
BST,4626,27,50
BST,8495,31,54
BST,8495,31,54
BST,8495,28,54
BST,8495,28,54
BST,8495,28,54
BST,8495,29,54
BST,8495,29,54
BST,8495,33,54
BST,8495,27,54
BST,8495,30,54
BST,8495,28,54
BST,8495,34,54
BST,8495,34,54
BST,8495,33,54
BST,8495,31,54
BST,8495,28,54
BST,8495,27,54
BST,8495,30,54
BST,8495,29,54
BST,8495,27,54
BST,8495,34,54
BST,8495,28,54
BST,8495,32,54
BST,8495,26,54
BST,8495,26,54
BST,8495,29,54
BST,8495,26,54
BST,8495,31,54
BST,8495,30,54
BST,8495,30,54
BST,8495,27,54
BST,8495,30,54
BST,8495,27,54
BST,8495,32,54
BST,8495,27,54
BST,8495,28,54
BST,8495,29,54
BST,8495,29,54
BST,8495,29,54
BST,8495,27,54
BST,8495,33,54
BST,8495,31,54
BST,8495,27,54
BST,8495,28,54
BST,8495,29,54
BST,8495,28,54
BST,8495,28,54
BST,8495,31,54
BST,8495,28,54
BST,8495,27,54
BST,8495,30,54
BST,8495,36,54
BST,8495,28,54
BST,8495,28,54
BST,8495,29,54
BST,8495,28,54
BST,8495,27,54
BST,8495,32,54
BST,8495,27,54
BST,8495,34,54
BST,8495,27,54
BST,8495,29,54
BST,8495,30,54
BST,8495,30,54
BST,8495,30,54
BST,8495,32,54
BST,8495,30,54
BST,8495,28,54
BST,8495,29,54
BST,8495,31,54
BST,8495,30,54
BST,8495,30,54
BST,8495,33,54
BST,8495,26,54
BST,8495,30,54
BST,8495,31,54
BST,8495,29,54
