Tipo_Sucessor,Qtd Chaves,Altura,Altura Esperada
BST,458,22,36
BST,458,20,36
BST,458,21,36
BST,458,18,36
BST,458,23,36
BST,458,20,36
BST,458,20,36
BST,458,22,36
BST,458,21,36
BST,458,21,36
BST,458,20,36
BST,458,23,36
BST,458,19,36
BST,458,18,36
BST,458,21,36
BST,458,20,36
BST,458,25,36
BST,458,21,36
BST,458,21,36
BST,458,21,36
BST,458,25,36
BST,458,22,36
BST,834,31,39
BST,834,28,39
BST,834,26,39
BST,834,28,39
BST,834,26,39
BST,834,24,39
BST,834,27,39
BST,834,27,39
BST,834,27,39
BST,834,24,39
BST,834,30,39
BST,834,24,39
BST,834,28,39
BST,834,27,39
BST,834,23,39
BST,834,27,39
BST,834,26,39
BST,834,27,39
BST,834,30,39
BST,834,28,39
BST,834,27,39
BST,834,27,39
BST,834,26,39
BST,834,26,39
BST,834,26,39
BST,834,28,39
BST,834,28,39
BST,834,28,39
BST,834,28,39
BST,834,26,39
BST,834,28,39
BST,834,25,39
BST,834,28,39
BST,834,25,39
BST,834,27,39
BST,834,29,39
BST,834,23,39
BST,834,28,39
BST,834,27,39
BST,834,26,39
BST,834,31,39
BST,834,28,39
BST,834,27,39
BST,834,27,39
BST,834,29,39
BST,834,24,39
BST,834,27,39
BST,834,26,39
BST,834,29,39
BST,834,25,39
BST,834,30,39
BST,834,29,39
BST,834,27,39
BST,834,25,39
BST,834,28,39
BST,834,29,39
BST,834,28,39
BST,834,28,39
BST,834,28,39
BST,834,29,39
BST,834,27,39
BST,834,30,39
BST,834,25,39
BST,834,20,39
BST,834,26,39
BST,834,25,39
BST,834,27,39
BST,834,26,39
BST,834,25,39
BST,834,27,39
BST,834,26,39
BST,834,29,39
BST,834,27,39
BST,834,29,39
BST,834,26,39
BST,834,26,39
BST,834,28,39
BST,834,27,39
BST,834,28,39
BST,834,27,39
BST,834,25,39
BST,834,27,39
BST,834,25,39
BST,834,32,39
BST,834,30,39
BST,834,21,39
BST,834,29,39
BST,834,24,39
BST,834,27,39
BST,834,27,39
BST,834,24,39
BST,834,25,39
BST,834,25,39
BST,834,27,39
BST,834,24,39
BST,834,31,39
BST,834,28,39
BST,834,26,39
BST,834,29,39
BST,834,28,39
BST,383,22,35
BST,383,19,35
BST,383,21,35
BST,383,20,35
BST,383,20,35
BST,383,21,35
BST,383,20,35
BST,383,21,35
BST,383,16,35
BST,383,21,35
BST,383,20,35
BST,383,22,35
BST,383,19,35
BST,383,18,35
BST,383,17,35
BST,383,20,35
BST,383,21,35
BST,383,19,35
BST,383,23,35
BST,383,20,35
BST,383,21,35
BST,383,22,35
BST,383,15,35
BST,383,20,35
BST,383,20,35
BST,383,18,35
BST,383,19,35
BST,383,23,35
BST,383,23,35
BST,383,24,35
BST,383,20,35
BST,383,18,35
BST,383,19,35
BST,383,19,35
BST,383,19,35
BST,383,20,35
BST,383,18,35
BST,383,19,35
BST,383,19,35
BST,383,20,35
BST,383,20,35
BST,383,21,35
BST,383,16,35
BST,383,20,35
BST,383,24,35
BST,383,21,35
BST,383,19,35
BST,383,17,35
BST,383,18,35
BST,383,18,35
BST,383,22,35
BST,383,18,35
BST,383,18,35
BST,383,17,35
BST,383,19,35
BST,383,22,35
BST,383,16,35
BST,383,21,35
BST,383,24,35
BST,383,19,35
BST,383,17,35
BST,383,21,35
BST,383,20,35
BST,383,20,35
BST,383,21,35
BST,383,19,35
BST,383,18,35
BST,383,19,35
BST,383,16,35
BST,383,20,35
BST,383,17,35
BST,383,22,35
BST,383,21,35
BST,383,20,35
BST,383,20,35
BST,383,22,35
BST,383,23,35
BST,383,19,35
BST,383,18,35
BST,383,22,35
BST,383,17,35
BST,383,18,35
BST,383,19,35
BST,383,20,35
BST,383,22,35
BST,383,20,35
BST,383,19,35
BST,383,23,35
BST,383,18,35
BST,383,23,35
BST,383,22,35
BST,383,20,35
BST,383,16,35
BST,383,19,35
BST,383,20,35
BST,383,18,35
BST,383,20,35
BST,383,21,35
BST,383,16,35
BST,383,21,35
BST,552,23,37
BST,552,28,37
BST,552,23,37
BST,552,27,37
BST,552,22,37
BST,552,26,37
BST,552,22,37
BST,552,21,37
BST,552,23,37
BST,552,22,37
BST,552,24,37
BST,552,23,37
BST,552,17,37
BST,552,23,37
BST,552,21,37
BST,552,23,37
BST,552,25,37
BST,552,24,37
BST,552,23,37
BST,552,24,37
BST,552,24,37
BST,552,22,37
BST,552,23,37
BST,552,22,37
BST,552,23,37
BST,552,22,37
BST,552,23,37
BST,552,23,37
BST,552,19,37
BST,552,25,37
BST,552,24,37
BST,552,23,37
BST,552,21,37
BST,552,19,37
BST,552,23,37
BST,552,26,37
BST,552,25,37
BST,552,22,37
BST,552,23,37
BST,552,22,37
BST,552,23,37
BST,552,22,37
BST,552,20,37
BST,552,24,37
BST,552,25,37
BST,552,21,37
BST,552,25,37
BST,552,24,37
BST,552,21,37
BST,552,23,37
BST,552,20,37
BST,552,22,37
BST,552,20,37
BST,552,23,37
BST,552,22,37
BST,552,21,37
BST,552,24,37
BST,552,21,37
BST,552,22,37
BST,552,25,37
BST,552,20,37
BST,552,22,37
BST,552,22,37
BST,552,23,37
BST,552,25,37
BST,552,21,37
BST,552,24,37
BST,552,27,37
BST,552,26,37
BST,552,22,37
BST,552,22,37
BST,552,22,37
BST,552,22,37
BST,552,24,37
BST,552,26,37
BST,552,21,37
BST,552,23,37
BST,552,23,37
BST,552,25,37
BST,552,22,37
BST,552,22,37
BST,552,25,37
BST,552,23,37
BST,552,21,37
BST,552,21,37
BST,552,22,37
BST,552,23,37
BST,552,27,37
BST,552,24,37
BST,552,21,37
BST,552,25,37
BST,552,23,37
BST,552,22,37
BST,552,25,37
BST,552,22,37
BST,552,21,37
BST,552,24,37
BST,552,22,37
BST,552,22,37
BST,552,23,37
BST,188,15,30
BST,188,14,30
BST,188,16,30
BST,188,17,30
BST,188,14,30
BST,188,15,30
BST,188,14,30
BST,188,14,30
BST,188,16,30
BST,188,14,30
BST,188,15,30
BST,188,15,30
BST,188,16,30
BST,188,14,30
BST,188,14,30
BST,188,13,30
BST,188,16,30
BST,188,15,30
BST,188,15,30
BST,188,14,30
BST,188,17,30
BST,188,16,30
BST,188,15,30
BST,188,18,30
BST,188,13,30
BST,188,14,30
BST,188,15,30
BST,188,17,30
BST,188,18,30
BST,188,13,30
BST,188,17,30
BST,188,15,30
BST,188,15,30
BST,188,16,30
BST,188,17,30
BST,188,14,30
BST,188,14,30
BST,188,16,30
BST,188,17,30
BST,188,16,30
BST,188,14,30
BST,188,16,30
BST,188,16,30
BST,188,11,30
BST,188,17,30
BST,188,16,30
BST,188,14,30
BST,188,15,30
BST,188,15,30
BST,188,16,30
BST,188,15,30
BST,188,14,30
BST,188,17,30
BST,188,15,30
BST,188,14,30
BST,188,15,30
BST,188,15,30
BST,188,14,30
BST,188,13,30
BST,188,16,30
BST,188,13,30
BST,188,15,30
BST,188,12,30
BST,188,14,30
BST,188,15,30
BST,188,16,30
BST,188,13,30
BST,188,14,30
BST,188,19,30
BST,188,15,30
BST,188,16,30
BST,188,17,30
BST,188,15,30
BST,188,16,30
BST,188,14,30
BST,188,13,30
BST,188,14,30
BST,188,15,30
BST,188,17,30
BST,188,18,30
BST,188,9,30
BST,188,15,30
BST,188,14,30
BST,188,14,30
BST,188,16,30
BST,188,14,30
BST,188,14,30
BST,188,13,30
BST,188,16,30
BST,188,13,30
BST,188,15,30
BST,188,14,30
BST,188,15,30
BST,188,11,30
BST,188,16,30
BST,188,15,30
BST,188,14,30
BST,188,17,30
BST,188,15,30
BST,188,14,30
BST,671,24,38
BST,671,22,38
BST,671,25,38
BST,671,25,38
BST,671,24,38
BST,671,25,38
BST,671,24,38
BST,671,25,38
BST,671,23,38
BST,671,25,38
BST,671,23,38
BST,671,28,38
BST,671,20,38
BST,671,26,38
BST,671,26,38
BST,671,24,38
BST,671,26,38
BST,671,23,38
BST,671,27,38
BST,671,26,38
BST,671,26,38
BST,671,22,38
BST,671,23,38
BST,671,25,38
BST,671,27,38
BST,671,25,38
BST,671,20,38
BST,671,24,38
BST,671,26,38
BST,671,25,38
BST,671,23,38
BST,671,26,38
BST,671,25,38
BST,671,24,38
BST,671,24,38
BST,671,25,38
BST,671,27,38
BST,671,24,38
BST,671,23,38
BST,671,23,38
BST,671,30,38
BST,671,24,38
BST,671,26,38
BST,671,26,38
BST,671,25,38
BST,671,26,38
BST,671,23,38
BST,671,26,38
BST,671,26,38
BST,671,25,38
BST,671,24,38
BST,671,29,38
BST,671,24,38
BST,671,25,38
BST,671,25,38
BST,671,24,38
BST,671,26,38
BST,671,24,38
BST,671,26,38
BST,671,20,38
BST,671,21,38
BST,671,28,38
BST,671,21,38
BST,671,26,38
BST,671,26,38
BST,671,23,38
BST,671,23,38
BST,671,25,38
BST,671,30,38
BST,671,27,38
BST,671,26,38
BST,671,22,38
BST,671,24,38
BST,671,25,38
BST,671,23,38
BST,671,24,38
BST,671,28,38
BST,671,26,38
BST,671,25,38
BST,671,29,38
BST,671,22,38
BST,671,23,38
BST,671,21,38
BST,671,24,38
BST,671,26,38
BST,671,25,38
BST,671,24,38
BST,671,25,38
BST,671,23,38
BST,671,27,38
BST,671,25,38
BST,671,24,38
BST,671,23,38
BST,671,23,38
BST,671,23,38
BST,671,26,38
BST,671,25,38
BST,671,25,38
BST,671,28,38
BST,671,25,38
BST,492,21,36
BST,492,23,36
BST,492,23,36
BST,492,20,36
BST,492,22,36
BST,492,22,36
BST,492,23,36
BST,492,19,36
BST,492,22,36
BST,492,23,36
BST,492,23,36
BST,492,23,36
BST,492,21,36
BST,492,19,36
BST,492,23,36
BST,492,22,36
BST,492,21,36
BST,492,18,36
BST,492,22,36
BST,492,24,36
BST,492,20,36
BST,492,19,36
BST,492,22,36
BST,492,21,36
BST,492,23,36
BST,492,20,36
BST,492,23,36
BST,492,23,36
BST,492,22,36
BST,492,25,36
BST,492,19,36
BST,492,21,36
BST,492,21,36
BST,492,25,36
BST,492,22,36
BST,492,22,36
BST,492,23,36
BST,492,26,36
BST,492,17,36
BST,492,23,36
BST,492,22,36
BST,492,23,36
BST,492,19,36
BST,492,22,36
BST,492,19,36
BST,492,20,36
BST,492,20,36
BST,492,22,36
BST,492,23,36
BST,492,24,36
BST,492,24,36
BST,492,19,36
BST,492,22,36
BST,492,19,36
BST,492,18,36
BST,492,18,36
BST,492,20,36
BST,492,22,36
BST,492,19,36
BST,492,20,36
BST,492,22,36
BST,492,19,36
BST,492,20,36
BST,492,20,36
BST,492,24,36
BST,492,22,36
BST,492,18,36
BST,492,24,36
BST,492,21,36
BST,492,21,36
BST,492,21,36
BST,492,22,36
BST,492,16,36
BST,492,22,36
BST,492,24,36
BST,492,21,36
BST,492,21,36
BST,492,21,36
BST,492,24,36
BST,492,24,36
BST,492,25,36
BST,492,22,36
BST,492,21,36
BST,492,20,36
BST,492,20,36
BST,492,23,36
BST,492,20,36
BST,492,19,36
BST,492,21,36
BST,492,22,36
BST,492,23,36
BST,492,20,36
BST,492,22,36
BST,492,20,36
BST,492,18,36
BST,492,20,36
BST,492,21,36
BST,492,22,36
BST,492,21,36
BST,492,23,36
BST,578,21,37
BST,578,19,37
BST,578,25,37
BST,578,23,37
BST,578,22,37
BST,578,25,37
BST,578,23,37
BST,578,23,37
BST,578,22,37
BST,578,20,37
BST,578,20,37
BST,578,22,37
BST,578,24,37
BST,578,23,37
BST,578,25,37
BST,578,22,37
BST,578,24,37
BST,578,23,37
BST,578,26,37
BST,578,22,37
BST,578,25,37
BST,578,24,37
BST,578,26,37
BST,578,23,37
BST,578,22,37
BST,578,23,37
BST,578,21,37
BST,578,21,37
BST,578,29,37
BST,578,23,37
BST,578,24,37
BST,578,25,37
BST,578,22,37
BST,578,26,37
BST,578,25,37
BST,578,24,37
BST,578,26,37
BST,578,25,37
BST,578,23,37
BST,578,23,37
BST,578,22,37
BST,578,21,37
BST,578,22,37
BST,578,22,37
BST,578,24,37
BST,578,24,37
BST,578,20,37
BST,578,22,37
BST,578,19,37
BST,578,22,37
BST,578,21,37
BST,578,24,37
BST,578,28,37
BST,578,29,37
BST,578,21,37
BST,578,23,37
BST,578,24,37
BST,578,23,37
BST,578,28,37
BST,578,21,37
BST,578,23,37
BST,578,22,37
BST,578,22,37
BST,578,21,37
BST,578,24,37
BST,578,23,37
BST,578,24,37
BST,578,21,37
BST,578,25,37
BST,578,22,37
BST,578,22,37
BST,578,22,37
BST,578,23,37
BST,578,21,37
BST,578,27,37
BST,578,24,37
BST,578,23,37
BST,578,24,37
BST,578,23,37
BST,578,22,37
BST,578,22,37
BST,578,23,37
BST,578,23,37
BST,578,21,37
BST,578,23,37
BST,578,24,37
BST,578,29,37
BST,578,25,37
BST,578,24,37
BST,578,23,37
BST,578,23,37
BST,578,24,37
BST,578,23,37
BST,578,25,37
BST,578,26,37
BST,578,24,37
BST,578,25,37
BST,578,23,37
BST,578,21,37
BST,578,23,37
BST,306,16,33
BST,306,17,33
BST,306,15,33
BST,306,19,33
BST,306,17,33
BST,306,21,33
BST,306,18,33
BST,306,18,33
BST,306,19,33
BST,306,18,33
BST,306,17,33
BST,306,19,33
BST,306,19,33
BST,306,18,33
BST,306,18,33
BST,306,21,33
BST,306,19,33
BST,306,18,33
BST,306,18,33
BST,306,19,33
BST,306,16,33
BST,306,17,33
BST,306,16,33
BST,306,18,33
BST,306,20,33
BST,306,19,33
BST,306,17,33
BST,306,21,33
BST,306,18,33
BST,306,18,33
BST,306,22,33
BST,306,16,33
BST,306,17,33
BST,306,18,33
BST,306,19,33
BST,306,13,33
BST,306,19,33
BST,306,16,33
BST,306,19,33
BST,306,15,33
BST,306,18,33
BST,306,18,33
BST,306,11,33
BST,306,17,33
BST,306,19,33
BST,306,15,33
BST,306,20,33
BST,306,16,33
BST,306,18,33
BST,306,20,33
BST,306,16,33
BST,306,15,33
BST,306,20,33
BST,306,19,33
BST,306,17,33
BST,306,19,33
BST,306,18,33
BST,306,17,33
BST,306,19,33
BST,306,16,33
BST,306,19,33
BST,306,18,33
BST,306,17,33
BST,306,17,33
BST,306,19,33
BST,306,17,33
BST,306,18,33
BST,306,23,33
BST,306,19,33
BST,306,19,33
BST,306,17,33
BST,306,18,33
BST,306,19,33
BST,306,20,33
BST,306,16,33
BST,306,21,33
BST,306,19,33
BST,306,18,33
BST,306,20,33
BST,306,17,33
BST,306,18,33
BST,306,19,33
BST,306,19,33
BST,306,14,33
BST,306,14,33
BST,306,17,33
BST,306,18,33
BST,306,21,33
BST,306,19,33
BST,306,16,33
BST,306,20,33
BST,306,20,33
BST,306,19,33
BST,306,18,33
BST,306,19,33
BST,306,16,33
BST,306,18,33
BST,306,21,33
BST,306,19,33
BST,306,17,33
BST,127,13,28
BST,127,12,28
BST,127,12,28
BST,127,12,28
BST,127,12,28
BST,127,12,28
BST,127,13,28
BST,127,13,28
BST,127,13,28
BST,127,14,28
BST,127,11,28
BST,127,13,28
BST,127,13,28
BST,127,15,28
BST,127,17,28
BST,127,14,28
BST,127,12,28
BST,127,12,28
BST,127,14,28
BST,127,16,28
BST,127,14,28
BST,127,11,28
BST,127,12,28
BST,127,10,28
BST,127,12,28
BST,127,11,28
BST,127,12,28
BST,127,14,28
BST,127,13,28
BST,127,10,28
BST,127,12,28
BST,127,13,28
BST,127,12,28
BST,127,13,28
BST,127,13,28
BST,127,11,28
BST,127,14,28
BST,127,12,28
BST,127,13,28
BST,127,11,28
BST,127,11,28
BST,127,13,28
BST,127,12,28
BST,127,12,28
BST,127,14,28
BST,127,12,28
BST,127,13,28
BST,127,13,28
BST,127,14,28
BST,127,11,28
BST,127,13,28
BST,127,13,28
BST,127,12,28
BST,127,13,28
BST,127,13,28
BST,127,11,28
BST,127,11,28
BST,127,15,28
BST,127,11,28
BST,127,14,28
BST,127,11,28
BST,127,15,28
BST,127,13,28
BST,127,13,28
BST,127,13,28
BST,127,11,28
BST,127,15,28
BST,127,12,28
BST,127,14,28
BST,127,13,28
BST,127,13,28
BST,127,12,28
BST,127,12,28
BST,127,11,28
BST,127,15,28
BST,127,10,28
BST,127,12,28
BST,127,16,28
BST,127,12,28
BST,127,15,28
BST,127,12,28
BST,127,14,28
BST,127,14,28
BST,127,11,28
BST,127,12,28
BST,127,11,28
BST,127,11,28
BST,127,14,28
BST,127,12,28
BST,127,18,28
BST,127,12,28
BST,127,11,28
BST,127,11,28
BST,127,14,28
BST,127,14,28
BST,127,10,28
BST,127,11,28
BST,127,11,28
BST,127,11,28
BST,127,15,28
BST,918,30,40
BST,918,27,40
BST,918,27,40
BST,918,26,40
BST,918,22,40
BST,918,27,40
BST,918,27,40
BST,918,31,40
BST,918,28,40
BST,918,29,40
BST,918,31,40
BST,918,28,40
BST,918,31,40
BST,918,26,40
BST,918,27,40
BST,918,25,40
BST,918,29,40
BST,918,27,40
BST,918,32,40
BST,918,30,40
BST,918,31,40
BST,918,29,40
BST,918,28,40
BST,918,28,40
BST,918,32,40
BST,918,26,40
BST,918,27,40
BST,918,28,40
BST,918,27,40
BST,918,29,40
BST,918,32,40
BST,918,25,40
BST,918,29,40
BST,918,29,40
BST,918,33,40
BST,918,28,40
BST,918,28,40
BST,918,28,40
BST,918,32,40
BST,918,31,40
BST,918,26,40
BST,918,31,40
BST,918,30,40
BST,918,27,40
BST,918,25,40
BST,918,24,40
BST,918,27,40
BST,918,28,40
BST,918,29,40
BST,918,27,40
BST,918,29,40
BST,918,28,40
BST,918,25,40
BST,918,29,40
BST,918,28,40
BST,918,25,40
BST,918,24,40
BST,918,31,40
BST,918,32,40
BST,918,29,40
BST,918,27,40
BST,918,27,40
BST,918,26,40
BST,918,29,40
BST,918,26,40
BST,918,27,40
BST,918,26,40
BST,918,24,40
BST,918,30,40
BST,918,28,40
BST,918,26,40
BST,918,29,40
BST,918,28,40
BST,918,27,40
BST,918,27,40
BST,918,27,40
BST,918,25,40
BST,918,33,40
BST,918,27,40
BST,918,27,40
BST,918,25,40
BST,918,30,40
BST,918,28,40
BST,918,30,40
BST,918,25,40
BST,918,24,40
BST,918,26,40
BST,918,29,40
BST,918,30,40
BST,918,26,40
BST,918,25,40
BST,918,25,40
BST,918,27,40
BST,918,30,40
BST,918,30,40
BST,918,30,40
BST,918,28,40
BST,918,28,40
BST,918,27,40
BST,918,33,40
BST,617,22,38
BST,617,24,38
BST,617,20,38
BST,617,25,38
BST,617,27,38
BST,617,21,38
BST,617,21,38
BST,617,23,38
BST,617,23,38
BST,617,25,38
BST,617,23,38
BST,617,21,38
BST,617,25,38
BST,617,25,38
BST,617,24,38
BST,617,24,38
BST,617,21,38
BST,617,23,38
BST,617,23,38
BST,617,23,38
BST,617,24,38
BST,617,25,38
BST,617,22,38
BST,617,23,38
BST,617,24,38
BST,617,22,38
BST,617,23,38
BST,617,24,38
BST,617,26,38
BST,617,27,38
BST,617,24,38
BST,617,25,38
BST,617,24,38
BST,617,22,38
BST,617,25,38
BST,617,26,38
BST,617,24,38
BST,617,24,38
BST,617,24,38
BST,617,26,38
BST,617,18,38
BST,617,22,38
BST,617,22,38
BST,617,26,38
BST,617,22,38
BST,617,24,38
BST,617,23,38
BST,617,22,38
BST,617,23,38
BST,617,23,38
BST,617,17,38
BST,617,25,38
BST,617,25,38
BST,617,24,38
BST,617,20,38
BST,617,24,38
BST,617,24,38
BST,617,23,38
BST,617,23,38
BST,617,22,38
BST,617,26,38
BST,617,26,38
BST,617,23,38
BST,617,25,38
BST,617,22,38
BST,617,26,38
BST,617,23,38
BST,617,26,38
BST,617,21,38
BST,617,22,38
BST,617,23,38
BST,617,24,38
BST,617,25,38
BST,617,25,38
BST,617,23,38
BST,617,20,38
BST,617,24,38
BST,617,23,38
BST,617,24,38
BST,617,25,38
BST,617,23,38
BST,617,24,38
BST,617,23,38
BST,617,24,38
BST,617,22,38
BST,617,22,38
BST,617,26,38
BST,617,23,38
BST,617,22,38
BST,617,21,38
BST,617,22,38
BST,617,22,38
BST,617,23,38
BST,617,28,38
BST,617,27,38
BST,617,28,38
BST,617,20,38
BST,617,22,38
BST,617,25,38
BST,617,23,38
BST,629,27,38
BST,629,23,38
BST,629,27,38
BST,629,24,38
BST,629,26,38
BST,629,23,38
BST,629,24,38
BST,629,26,38
BST,629,22,38
BST,629,22,38
BST,629,24,38
BST,629,23,38
BST,629,27,38
BST,629,23,38
BST,629,25,38
BST,629,23,38
BST,629,23,38
BST,629,23,38
BST,629,25,38
BST,629,25,38
BST,629,24,38
BST,629,24,38
BST,629,25,38
BST,629,25,38
BST,629,27,38
BST,629,25,38
BST,629,25,38
BST,629,25,38
BST,629,27,38
BST,629,19,38
BST,629,26,38
BST,629,20,38
BST,629,23,38
BST,629,21,38
BST,629,26,38
BST,629,22,38
BST,629,20,38
BST,629,23,38
BST,629,22,38
BST,629,25,38
BST,629,22,38
BST,629,22,38
BST,629,25,38
BST,629,25,38
BST,629,27,38
BST,629,22,38
BST,629,25,38
BST,629,22,38
BST,629,22,38
BST,629,22,38
BST,629,23,38
BST,629,20,38
BST,629,21,38
BST,629,25,38
BST,629,24,38
BST,629,24,38
BST,629,26,38
BST,629,20,38
BST,629,28,38
BST,629,22,38
BST,629,22,38
BST,629,24,38
BST,629,25,38
BST,629,29,38
BST,629,24,38
BST,629,24,38
BST,629,24,38
BST,629,26,38
BST,629,23,38
BST,629,19,38
BST,629,30,38
BST,629,24,38
BST,629,22,38
BST,629,23,38
BST,629,20,38
BST,629,25,38
BST,629,22,38
BST,629,25,38
BST,629,22,38
BST,629,26,38
BST,629,27,38
BST,629,27,38
BST,629,28,38
BST,629,25,38
BST,629,24,38
BST,629,26,38
BST,629,25,38
BST,629,23,38
BST,629,25,38
BST,629,23,38
BST,629,22,38
BST,629,21,38
BST,629,24,38
BST,629,25,38
BST,629,27,38
BST,629,25,38
BST,629,23,38
BST,629,24,38
BST,629,23,38
BST,629,21,38
BST,867,26,40
BST,867,29,40
BST,867,28,40
BST,867,29,40
BST,867,30,40
BST,867,27,40
BST,867,26,40
BST,867,27,40
BST,867,27,40
BST,867,26,40
BST,867,24,40
BST,867,26,40
BST,867,27,40
BST,867,26,40
BST,867,27,40
BST,867,33,40
BST,867,28,40
BST,867,29,40
BST,867,28,40
BST,867,31,40
BST,867,25,40
BST,867,27,40
BST,867,29,40
BST,867,27,40
BST,867,29,40
BST,867,26,40
BST,867,30,40
BST,867,27,40
BST,867,28,40
BST,867,26,40
BST,867,29,40
BST,867,31,40
BST,867,29,40
BST,867,24,40
BST,867,27,40
BST,867,28,40
BST,867,28,40
BST,867,27,40
BST,867,28,40
BST,867,26,40
BST,867,28,40
BST,867,31,40
BST,867,31,40
BST,867,27,40
BST,867,30,40
BST,867,26,40
BST,867,26,40
BST,867,22,40
BST,867,26,40
BST,867,31,40
BST,867,28,40
BST,867,25,40
BST,867,29,40
BST,867,28,40
BST,867,27,40
BST,867,28,40
BST,867,26,40
BST,867,29,40
BST,867,24,40
BST,867,27,40
BST,867,28,40
BST,867,27,40
BST,867,28,40
BST,867,27,40
BST,867,26,40
BST,867,29,40
BST,867,28,40
BST,867,27,40
BST,867,30,40
BST,867,26,40
BST,867,29,40
BST,867,28,40
BST,867,28,40
BST,867,27,40
BST,867,29,40
BST,867,28,40
BST,867,29,40
BST,867,32,40
BST,867,31,40
BST,867,24,40
BST,867,25,40
BST,867,26,40
BST,867,25,40
BST,867,27,40
BST,867,27,40
BST,867,28,40
BST,867,25,40
BST,867,26,40
BST,867,27,40
BST,867,29,40
BST,867,28,40
BST,867,28,40
BST,867,28,40
BST,867,29,40
BST,867,26,40
BST,867,30,40
BST,867,14,40
BST,867,31,40
BST,867,27,40
BST,867,31,40
BST,415,23,35
BST,415,18,35
BST,415,22,35
BST,415,20,35
BST,415,20,35
BST,415,21,35
BST,415,21,35
BST,415,19,35
BST,415,18,35
BST,415,22,35
BST,415,20,35
BST,415,22,35
BST,415,20,35
BST,415,21,35
BST,415,19,35
BST,415,17,35
BST,415,24,35
BST,415,22,35
BST,415,20,35
BST,415,18,35
BST,415,20,35
BST,415,19,35
BST,415,22,35
BST,415,22,35
BST,415,19,35
BST,415,17,35
BST,415,18,35
BST,415,20,35
BST,415,20,35
BST,415,18,35
BST,415,19,35
BST,415,20,35
BST,415,20,35
BST,415,24,35
BST,415,20,35
BST,415,20,35
BST,415,23,35
BST,415,21,35
BST,415,24,35
BST,415,21,35
BST,415,20,35
BST,415,21,35
BST,415,21,35
BST,415,21,35
BST,415,21,35
BST,415,21,35
BST,415,20,35
BST,415,19,35
BST,415,21,35
BST,415,25,35
BST,415,18,35
BST,415,15,35
BST,415,20,35
BST,415,22,35
BST,415,18,35
BST,415,20,35
BST,415,18,35
BST,415,20,35
BST,415,20,35
BST,415,21,35
BST,415,15,35
BST,415,19,35
BST,415,19,35
BST,415,21,35
BST,415,22,35
BST,415,20,35
BST,415,17,35
BST,415,20,35
BST,415,20,35
BST,415,20,35
BST,415,21,35
BST,415,20,35
BST,415,20,35
BST,415,21,35
BST,415,22,35
BST,415,20,35
BST,415,22,35
BST,415,24,35
BST,415,20,35
BST,415,20,35
BST,415,19,35
BST,415,22,35
BST,415,20,35
BST,415,23,35
BST,415,19,35
BST,415,23,35
BST,415,18,35
BST,415,22,35
BST,415,20,35
BST,415,21,35
BST,415,20,35
BST,415,21,35
BST,415,20,35
BST,415,20,35
BST,415,19,35
BST,415,21,35
BST,415,22,35
BST,415,18,35
BST,415,22,35
BST,415,23,35
BST,327,19,34
BST,327,21,34
BST,327,15,34
BST,327,17,34
BST,327,19,34
BST,327,19,34
BST,327,19,34
BST,327,16,34
BST,327,16,34
BST,327,18,34
BST,327,17,34
BST,327,17,34
BST,327,18,34
BST,327,19,34
BST,327,16,34
BST,327,18,34
BST,327,18,34
BST,327,17,34
BST,327,17,34
BST,327,17,34
BST,327,18,34
BST,327,22,34
BST,327,17,34
BST,327,20,34
BST,327,18,34
BST,327,19,34
BST,327,18,34
BST,327,19,34
BST,327,18,34
BST,327,19,34
BST,327,18,34
BST,327,19,34
BST,327,17,34
BST,327,21,34
BST,327,21,34
BST,327,17,34
BST,327,19,34
BST,327,16,34
BST,327,19,34
BST,327,20,34
BST,327,20,34
BST,327,17,34
BST,327,17,34
BST,327,20,34
BST,327,17,34
BST,327,20,34
BST,327,22,34
BST,327,19,34
BST,327,20,34
BST,327,18,34
BST,327,19,34
BST,327,18,34
BST,327,18,34
BST,327,18,34
BST,327,21,34
BST,327,16,34
BST,327,18,34
BST,327,20,34
BST,327,16,34
BST,327,17,34
BST,327,18,34
BST,327,18,34
BST,327,18,34
BST,327,19,34
BST,327,19,34
BST,327,20,34
BST,327,19,34
BST,327,20,34
BST,327,17,34
BST,327,18,34
BST,327,20,34
BST,327,21,34
BST,327,18,34
BST,327,16,34
BST,327,19,34
BST,327,16,34
BST,327,19,34
BST,327,21,34
BST,327,21,34
BST,327,19,34
BST,327,19,34
BST,327,22,34
BST,327,20,34
BST,327,18,34
BST,327,21,34
BST,327,15,34
BST,327,16,34
BST,327,16,34
BST,327,21,34
BST,327,17,34
BST,327,20,34
BST,327,16,34
BST,327,20,34
BST,327,18,34
BST,327,18,34
BST,327,17,34
BST,327,17,34
BST,327,19,34
BST,327,18,34
BST,327,19,34
BST,756,28,39
BST,756,27,39
BST,756,24,39
BST,756,29,39
BST,756,25,39
BST,756,24,39
BST,756,26,39
BST,756,25,39
BST,756,24,39
BST,756,25,39
BST,756,28,39
BST,756,26,39
BST,756,24,39
BST,756,25,39
BST,756,26,39
BST,756,25,39
BST,756,23,39
BST,756,28,39
BST,756,26,39
BST,756,30,39
BST,756,21,39
BST,756,31,39
BST,756,25,39
BST,756,29,39
BST,756,20,39
BST,756,27,39
BST,756,26,39
BST,756,23,39
BST,756,26,39
BST,756,24,39
